ID,Flux_Type,Palm,Height,Height_Groups,FluxPangalaComp,Flux10xPangala,Flux100Pangala,Tree_Height,T1,X,Y,Family,Species,T_oC,P_kPa,DBH,X1_DBH_m_,Flux_CH4,SE,Flux_CO2,SE_CO2,Volume,Area,Flux_CH4_mg,SE_CH4_Flux,Column,Flux_CO2_mg,SE_CO2_Flux,Column_3,ln_CH4_1000_,Column_2
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003817,0.000606,1.671602,0.078942,1.33,0.01875,1259.84,84.12,6.68,229.89,13.77,5.99,7.72,3.1
9270,Tree,1,0.41,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003817,0.000606,1.671602,0.078942,1.33,0.01875,1259.84,84.12,6.68,229.89,13.77,5.99,7.72,3.1
9270,Tree,1,1.16,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003817,0.000606,1.671602,0.078942,1.33,0.01875,1259.84,84.12,6.68,229.89,13.77,5.99,7.72,3.1
9270,Tree,1,1.18,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003817,0.000606,1.671602,0.078942,1.33,0.01875,1259.84,84.12,6.68,229.89,13.77,5.99,7.72,3.1
9479,Tree,0,0.75,2,0,1,1,11.2,11,6.3,11,Bignonaceae,Tabebuia,26,102.54,23.8,4.2016806723,0.0036224,0.00057,0.0055664,0.005127,1.33,0.01875,1199.54,79.18,6.6,0.77,0,0.39,7.7,3.08
9479,Tree,0,1.3,3,0,1,1,11.2,11,6.3,11,Bignonaceae,Tabebuia,26,102.54,23.8,4.2016806723,0.0036224,0.00057,0.0055664,0.005127,1.33,0.01875,1199.54,79.18,6.6,0.77,0,0.39,7.7,3.08
9282,Tree,1,1.13,3,0,0,1,NA,7,16,11.5,Arecaceae,Mauritiella,27.9,102.3,14,7.1428571429,0.0035162,0.000314,0.0129927,0.010345,1.33,0.01875,1154.32,43.79,3.79,1.78,0.01,0.79,7.68,3.06
9282,Tree,1,0.63,2,0,1,1,NA,7,16,11.5,Arecaceae,Mauritiella,27.9,102.3,14,7.1428571429,0.0035162,0.000314,0.0129927,0.010345,1.33,0.01875,1154.32,43.79,3.79,1.78,0.01,0.79,7.68,3.06
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003421,0.000593,9.033107,0.650568,1.33,0.01875,1129.13,82.32,7.29,1242.27,613.38,49.38,7.66,3.05
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003421,0.000593,9.033107,0.650568,1.33,0.01875,1129.13,82.32,7.29,1242.27,613.38,49.38,7.66,3.05
9270,Tree,1,0.41,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003421,0.000593,9.033107,0.650568,1.33,0.01875,1129.13,82.32,7.29,1242.27,613.38,49.38,7.66,3.05
9270,Tree,1,1.16,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003421,0.000593,9.033107,0.650568,1.33,0.01875,1129.13,82.32,7.29,1242.27,613.38,49.38,7.66,3.05
9270,Tree,1,1.18,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,26.4,102.34,13.2,7.5757575758,0.003421,0.000593,9.033107,0.650568,1.33,0.01875,1129.13,82.32,7.29,1242.27,613.38,49.38,7.66,3.05
9276,Tree,0,0.5,2,0,1,1,17.4,7,15.5,16.8,Cecropiaceae,Cecropia,27.8,102.17,12.5,8,0.002808,0.000404,0.097048,0.048014,1.33,0.01875,920.96,56.25,6.11,13.26,0.49,3.68,7.56,2.96
9276,Tree,0,1.05,3,0,1,1,17.4,7,15.5,16.8,Cecropiaceae,Cecropia,27.8,102.17,12.5,8,0.002808,0.000404,0.097048,0.048014,1.33,0.01875,920.96,56.25,6.11,13.26,0.49,3.68,7.56,2.96
9480,Tree,0,0.7,2,0,1,1,15.4,11,6,11,Euphorbiaceae,Casearea,26.2,102.57,16.2,6.1728395062,0.0027419,0.000466,0.1709677,0.0150856,1.33,0.01875,907.63,64.79,7.14,23.58,0.27,1.14,7.55,2.96
9480,Tree,0,1.16,3,0,1,1,15.4,11,6,11,Euphorbiaceae,Casearea,26.2,102.57,16.2,6.1728395062,0.0027419,0.000466,0.1709677,0.0150856,1.33,0.01875,907.63,64.79,7.14,23.58,0.27,1.14,7.55,2.96
9026,Tree,1,1.3,3,0,1,1,15.9,1,14,17,Arecaceae,Mauritiella,27.6,102.35,11.7,8.547008547,0.0027543,0.000114,0.1060155,0.009533,1.33,0.01875,905.54,15.89,1.75,14.52,0.11,0.73,7.55,2.96
9026,Tree,1,0.54,2,0,0,1,15.9,1,14,17,Arecaceae,Mauritiella,27.6,102.35,11.7,8.547008547,0.0027543,0.000114,0.1060155,0.009533,1.33,0.01875,905.54,15.89,1.75,14.52,0.11,0.73,7.55,2.96
9474,Tree,1,0.68,2,0,1,1,22.1,11,4,5,Arecaceae,Mauritia,26.2,102.56,36.1,2.7700831025,0.0026454,0.000374,0.00389736,0.0022041,1.33,0.01875,875.6,52,5.94,0.54,0,0.17,7.54,2.94
9474,Tree,1,1.3,3,0,0,1,22.1,11,4,5,Arecaceae,Mauritia,26.2,102.56,36.1,2.7700831025,0.0026454,0.000374,0.00389736,0.0022041,1.33,0.01875,875.6,52,5.94,0.54,0,0.17,7.54,2.94
9218,Tree,0,1.18,3,0,1,1,NA,6,19.7,15.9,Moraceae,Brosimum,27.6,102.06,14.9,6.711409396,0.0026148,0.000227,0.0818035,0.042191,1.33,0.01875,857.24,31.55,3.68,11.17,0.36,3.23,7.53,2.93
9218,Tree,0,0.6,2,0,1,1,NA,6,19.7,15.9,Moraceae,Brosimum,27.6,102.06,14.9,6.711409396,0.0026148,0.000227,0.0818035,0.042191,1.33,0.01875,857.24,31.55,3.68,11.17,0.36,3.23,7.53,2.93
9192,Tree,0,0.8,2,1,1,1,NA,5,2,18,Bignonaceae,Tabebuia,27.1,102.39,16.9,5.9171597633,0.0023416,0.00034,0.3359129,0.092128,1.33,0.01875,771.44,47.33,6.14,46.11,3.24,7.02,7.48,2.89
9192,Tree,0,1.2,3,0,1,1,NA,5,2,18,Bignonaceae,Tabebuia,27.1,102.39,16.9,5.9171597633,0.0023416,0.00034,0.3359129,0.092128,1.33,0.01875,771.44,47.33,6.14,46.11,3.24,7.02,7.48,2.89
9117,Tree,0,0.94,2,0,1,1,14.3,4,17,3,Cluceae,Sinfonea,28.9,102.06,14.3,6.993006993,0.0019357,0.000292,0.4790096,0.056127,1.33,0.01875,631.87,40.76,6.45,65.15,2.82,4.33,7.4,2.8
9117,Tree,0,1.15,3,0,1,1,14.3,4,17,3,Cluceae,Sinfonea,28.9,102.06,14.3,6.993006993,0.0019357,0.000292,0.4790096,0.056127,1.33,0.01875,631.87,40.76,6.45,65.15,2.82,4.33,7.4,2.8
9299,Tree,1,1.18,3,0,1,1,NA,7,9.5,8,Arecaceae,Mauritiella,27.6,102.08,10.6,9.4339622642,0.0018166,0.000634,0.0245892,0.023461,1.33,0.01875,595.68,88.14,14.8,3.36,0.06,1.79,7.38,2.78
9299,Tree,1,1.18,3,1,1,1,NA,7,9.5,8,Arecaceae,Mauritiella,27.6,102.08,10.6,9.4339622642,0.0018166,0.000634,0.0245892,0.023461,1.33,0.01875,595.68,88.14,14.8,3.36,0.06,1.79,7.38,2.78
9299,Tree,1,0.64,2,0,1,1,NA,7,9.5,8,Arecaceae,Mauritiella,27.6,102.08,10.6,9.4339622642,0.0018166,0.000634,0.0245892,0.023461,1.33,0.01875,595.68,88.14,14.8,3.36,0.06,1.79,7.38,2.78
9218,Tree,0,1.18,3,0,1,1,NA,6,19.7,15.9,Moraceae,Brosimum,26.9,101.9,14.9,6.711409396,0.0017545,0.000273,0.5930743,0.1105,1.33,0.01875,575.64,37.8,6.57,81.08,6.82,8.41,7.36,2.76
9218,Tree,0,0.6,2,0,1,1,NA,6,19.7,15.9,Moraceae,Brosimum,26.9,101.9,14.9,6.711409396,0.0017545,0.000273,0.5930743,0.1105,1.33,0.01875,575.64,37.8,6.57,81.08,6.82,8.41,7.36,2.76
9268,Tree,1,0.28,2,0,1,1,NA,7,13.7,14.9,Arecaceae,Mauritiella,25.4,102.47,13.8,7.2463768116,0.0015805,7.1e-05,0.212818,0.004068,1.33,0.01875,524.07,9.84,1.88,29.4,0.09,0.31,7.33,2.72
9268,Tree,1,1.1,3,0,0,1,NA,7,13.7,14.9,Arecaceae,Mauritiella,25.4,102.47,13.8,7.2463768116,0.0015805,7.1e-05,0.212818,0.004068,1.33,0.01875,524.07,9.84,1.88,29.4,0.09,0.31,7.33,2.72
9478,Tree,0,1.3,3,1,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.5,102.5,14.6,6.8493150685,0.0014276,0.000105,0.0509139,0.0064145,1.33,0.01875,473.35,14.55,3.07,7.03,0.03,0.48,7.3,2.68
9478,Tree,0,1.3,3,0,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.5,102.5,14.6,6.8493150685,0.0014276,0.000105,0.0509139,0.0064145,1.33,0.01875,473.35,14.55,3.07,7.03,0.03,0.48,7.3,2.68
9478,Tree,0,0.97,2,1,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.5,102.5,14.6,6.8493150685,0.0014276,0.000105,0.0509139,0.0064145,1.33,0.01875,473.35,14.55,3.07,7.03,0.03,0.48,7.3,2.68
9117,Tree,0,0.94,2,0,1,1,14.3,4,17,3,Cluceae,Sinfonea,27.2,102.06,14.3,6.993006993,0.0013822,0.00052,0.117404,0.00937,1.33,0.01875,453.75,72.18,15.91,16.06,0.11,0.71,7.28,2.66
9117,Tree,0,1.15,3,0,1,1,14.3,4,17,3,Cluceae,Sinfonea,27.2,102.06,14.3,6.993006993,0.0013822,0.00052,0.117404,0.00937,1.33,0.01875,453.75,72.18,15.91,16.06,0.11,0.71,7.28,2.66
9255,Tree,0,0.84,2,0,1,1,NA,7,6.5,10,Bignonaceae,Tabebuia,27.4,102.1,14,7.1428571429,0.0013771,0.000154,0.0577431,0.013456,1.33,0.01875,451.95,21.4,4.73,7.9,0.08,1.03,7.28,2.66
9255,Tree,0,1.17,3,0,1,1,NA,7,6.5,10,Bignonaceae,Tabebuia,27.4,102.1,14,7.1428571429,0.0013771,0.000154,0.0577431,0.013456,1.33,0.01875,451.95,21.4,4.73,7.9,0.08,1.03,7.28,2.66
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.001305,0.000108,2.5224385,0.38761,1.33,0.01875,432.88,14.95,3.45,348.63,101.74,29.18,7.27,2.64
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.001305,0.000108,2.5224385,0.38761,1.33,0.01875,432.88,14.95,3.45,348.63,101.74,29.18,7.27,2.64
9270,Tree,1,0.41,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.001305,0.000108,2.5224385,0.38761,1.33,0.01875,432.88,14.95,3.45,348.63,101.74,29.18,7.27,2.64
9270,Tree,1,1.16,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.001305,0.000108,2.5224385,0.38761,1.33,0.01875,432.88,14.95,3.45,348.63,101.74,29.18,7.27,2.64
9270,Tree,1,1.18,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.001305,0.000108,2.5224385,0.38761,1.33,0.01875,432.88,14.95,3.45,348.63,101.74,29.18,7.27,2.64
9299,Tree,1,1.18,3,0,1,1,NA,7,9.5,8,Arecaceae,Mauritiella,28,102.06,10.6,9.4339622642,0.0012682,0.000223,0.0011195,0.006951,1.33,0.01875,415.22,31.04,7.47,0.15,0,0.53,7.26,2.62
9299,Tree,1,1.18,3,1,1,1,NA,7,9.5,8,Arecaceae,Mauritiella,28,102.06,10.6,9.4339622642,0.0012682,0.000223,0.0011195,0.006951,1.33,0.01875,415.22,31.04,7.47,0.15,0,0.53,7.26,2.62
9299,Tree,1,0.64,2,0,1,1,NA,7,9.5,8,Arecaceae,Mauritiella,28,102.06,10.6,9.4339622642,0.0012682,0.000223,0.0011195,0.006951,1.33,0.01875,415.22,31.04,7.47,0.15,0,0.53,7.26,2.62
9276,Tree,0,0.5,2,0,1,1,17.4,7,15.5,16.8,Cecropiaceae,Cecropia,27.8,102.17,12.5,8,0.00114252,0.000914,0.1040945,0.115652,1.33,0.01875,374.72,127.26,33.96,14.23,1.26,8.86,7.23,2.57
9276,Tree,0,1.05,3,0,1,1,17.4,7,15.5,16.8,Cecropiaceae,Cecropia,27.8,102.17,12.5,8,0.00114252,0.000914,0.1040945,0.115652,1.33,0.01875,374.72,127.26,33.96,14.23,1.26,8.86,7.23,2.57
9255,Tree,0,0.84,2,0,1,1,NA,7,6.5,10,Bignonaceae,Tabebuia,27.6,102.2,14,7.1428571429,0.0010324,0.000256,-0.03755,0.033283,1.33,0.01875,338.93,35.63,10.51,-5.14,-0.13,2.55,7.2,2.53
9255,Tree,0,1.17,3,0,1,1,NA,7,6.5,10,Bignonaceae,Tabebuia,27.6,102.2,14,7.1428571429,0.0010324,0.000256,-0.03755,0.033283,1.33,0.01875,338.93,35.63,10.51,-5.14,-0.13,2.55,7.2,2.53
9216,Tree,0,1.17,3,0,1,1,NA,6,16.3,17.1,Bignonaceae,Tabebuia,27,102.03,17,5.8823529412,0.0009826,0.00018,-0.115715,0.024034,1.33,0.01875,322.69,24.96,7.74,-15.83,-0.29,1.83,7.19,2.51
9216,Tree,0,0.55,2,1,1,1,NA,6,16.3,17.1,Bignonaceae,Tabebuia,27,102.03,17,5.8823529412,0.0009826,0.00018,-0.115715,0.024034,1.33,0.01875,322.69,24.96,7.74,-15.83,-0.29,1.83,7.19,2.51
9478,Tree,0,1.3,3,1,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.5,102.5,14.6,6.8493150685,0.0006557,0.00051,0.0233089,0.008387,1.33,0.01875,217.41,70.7,32.52,3.22,0.02,0.63,7.1,2.34
9478,Tree,0,1.3,3,0,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.5,102.5,14.6,6.8493150685,0.0006557,0.00051,0.0233089,0.008387,1.33,0.01875,217.41,70.7,32.52,3.22,0.02,0.63,7.1,2.34
9478,Tree,0,0.97,2,1,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.5,102.5,14.6,6.8493150685,0.0006557,0.00051,0.0233089,0.008387,1.33,0.01875,217.41,70.7,32.52,3.22,0.02,0.63,7.1,2.34
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.0005929,0.001148,12.015051,0.805251,1.33,0.01875,196.67,158.88,80.79,1660.63,1006.78,60.63,7.09,2.29
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.0005929,0.001148,12.015051,0.805251,1.33,0.01875,196.67,158.88,80.79,1660.63,1006.78,60.63,7.09,2.29
9270,Tree,1,0.41,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.0005929,0.001148,12.015051,0.805251,1.33,0.01875,196.67,158.88,80.79,1660.63,1006.78,60.63,7.09,2.29
9270,Tree,1,1.16,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.0005929,0.001148,12.015051,0.805251,1.33,0.01875,196.67,158.88,80.79,1660.63,1006.78,60.63,7.09,2.29
9270,Tree,1,1.18,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,25.2,102.44,13.2,7.5757575758,0.0005929,0.001148,12.015051,0.805251,1.33,0.01875,196.67,158.88,80.79,1660.63,1006.78,60.63,7.09,2.29
9109,Tree,1,0.3,2,0,0,0,16,4,8,7.5,Arecaceae,Mauritia,27.8,102.32,27.2,3.6764705882,0.0005782,0.000561,-0.035404,0.008279,1.33,0.01875,189.92,78.23,41.19,-4.85,-0.03,0.63,7.08,2.28
9109,Tree,1,1.17,3,1,1,1,16,4,8,7.5,Arecaceae,Mauritia,27.8,102.32,27.2,3.6764705882,0.0005782,0.000561,-0.035404,0.008279,1.33,0.01875,189.92,78.23,41.19,-4.85,-0.03,0.63,7.08,2.28
9301,Tree,1,0.65,2,1,1,1,NA,7,10,7,Arecaceae,Mauritiella,26.9,102,10.4,9.6153846154,0.0004751,0.000209,0.0033983,0.02191,1.33,0.01875,156.03,28.97,18.56,0.47,0.01,1.67,7.05,2.19
9301,Tree,1,0.65,2,1,1,1,NA,7,10,7,Arecaceae,Mauritiella,26.9,102,10.4,9.6153846154,0.0004751,0.000209,0.0033983,0.02191,1.33,0.01875,156.03,28.97,18.56,0.47,0.01,1.67,7.05,2.19
9301,Tree,1,1.2,3,0,0,1,NA,7,10,7,Arecaceae,Mauritiella,26.9,102,10.4,9.6153846154,0.0004751,0.000209,0.0033983,0.02191,1.33,0.01875,156.03,28.97,18.56,0.47,0.01,1.67,7.05,2.19
9271,Tree,1,1.18,3,0,0,1,NA,7,13.5,15,Arecaceae,Mauritiella,25.2,102.51,13.2,7.5757575758,0.0004456,0.000355,0.9816364,0.183025,1.33,0.01875,147.91,49.16,33.24,135.77,18.71,13.78,7.05,2.17
9271,Tree,1,0.41,2,1,1,1,NA,7,13.5,15,Arecaceae,Mauritiella,25.2,102.51,13.2,7.5757575758,0.0004456,0.000355,0.9816364,0.183025,1.33,0.01875,147.91,49.16,33.24,135.77,18.71,13.78,7.05,2.17
9301,Tree,1,0.65,2,1,1,1,NA,7,10,7,Arecaceae,Mauritiella,27.2,102,10.4,9.6153846154,0.0004383,0.00027,-0.019621,0.004264,1.33,0.01875,143.8,37.46,26.05,-2.68,-0.01,0.33,7.04,2.16
9301,Tree,1,0.65,2,1,1,1,NA,7,10,7,Arecaceae,Mauritiella,27.2,102,10.4,9.6153846154,0.0004383,0.00027,-0.019621,0.004264,1.33,0.01875,143.8,37.46,26.05,-2.68,-0.01,0.33,7.04,2.16
9301,Tree,1,1.2,3,0,0,1,NA,7,10,7,Arecaceae,Mauritiella,27.2,102,10.4,9.6153846154,0.0004383,0.00027,-0.019621,0.004264,1.33,0.01875,143.8,37.46,26.05,-2.68,-0.01,0.33,7.04,2.16
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,27,102.39,13.2,7.5757575758,0.0004233,0.000131,2.5513669,0.192328,1.33,0.01875,139.5,18.23,13.07,350.35,51.34,14.66,7.04,2.14
9270,Tree,1,0.54,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,27,102.39,13.2,7.5757575758,0.0004233,0.000131,2.5513669,0.192328,1.33,0.01875,139.5,18.23,13.07,350.35,51.34,14.66,7.04,2.14
9270,Tree,1,0.41,2,0,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,27,102.39,13.2,7.5757575758,0.0004233,0.000131,2.5513669,0.192328,1.33,0.01875,139.5,18.23,13.07,350.35,51.34,14.66,7.04,2.14
9270,Tree,1,1.16,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,27,102.39,13.2,7.5757575758,0.0004233,0.000131,2.5513669,0.192328,1.33,0.01875,139.5,18.23,13.07,350.35,51.34,14.66,7.04,2.14
9270,Tree,1,1.18,3,1,1,1,NA,7,13.5,15.1,Arecaceae,Mauritiella,27,102.39,13.2,7.5757575758,0.0004233,0.000131,2.5513669,0.192328,1.33,0.01875,139.5,18.23,13.07,350.35,51.34,14.66,7.04,2.14
9192,Tree,0,0.8,2,1,1,1,NA,5,2,18,Bignonaceae,Tabebuia,27.3,102.39,16.9,5.9171597633,0.0002953,0.000238,0.0533306,0.009965,1.33,0.01875,97.22,33.15,34.1,7.32,0.06,0.76,7,1.99
9192,Tree,0,1.2,3,0,1,1,NA,5,2,18,Bignonaceae,Tabebuia,27.3,102.39,16.9,5.9171597633,0.0002953,0.000238,0.0533306,0.009965,1.33,0.01875,97.22,33.15,34.1,7.32,0.06,0.76,7,1.99
9022,Tree,1,1.3,3,0,0,1,19.6,1,15,14,Arecaceae,Mauritiella,28.3,102.57,10.9,9.1743119266,0.0002178,0.00013,0.1262383,0.004038,1.33,0.01875,71.59,18.2,25.42,17.29,0.05,0.31,6.98,1.85
9022,Tree,1,0.52,2,1,1,1,19.6,1,15,14,Arecaceae,Mauritiella,28.3,102.57,10.9,9.1743119266,0.0002178,0.00013,0.1262383,0.004038,1.33,0.01875,71.59,18.2,25.42,17.29,0.05,0.31,6.98,1.85
9022,Tree,1,0.52,2,1,1,1,19.6,1,15,14,Arecaceae,Mauritiella,28.3,102.57,10.9,9.1743119266,0.0002178,0.00013,0.1262383,0.004038,1.33,0.01875,71.59,18.2,25.42,17.29,0.05,0.31,6.98,1.85
9473,Tree,0,1.42,3,1,1,1,NA,11,4,1.6,Cecropiaceae,Cecropia,29.1,102.16,14.9,6.711409396,0.000189,9.427e-05,0.0757468,0.011925,1.33,0.01875,61.72,13.18,21.36,10.31,0.09,0.92,6.97,1.79
9473,Tree,0,1.1,3,1,1,1,NA,11,4,1.6,Cecropiaceae,Cecropia,29.1,102.16,14.9,6.711409396,0.000189,9.427e-05,0.0757468,0.011925,1.33,0.01875,61.72,13.18,21.36,10.31,0.09,0.92,6.97,1.79
9404,Tree,0,1.23,3,1,1,1,21.6,10,0.6,18,Bignonaceae,Tabebuia,27.6,102.51,22.8,4.3859649123,0.00014,0.000609,0.2074533,0.016449,1.33,0.01875,46.1,85.02,184.42,28.46,0.36,1.26,6.95,1.66
9404,Tree,0,0.69,2,0,1,1,21.6,10,0.6,18,Bignonaceae,Tabebuia,27.6,102.51,22.8,4.3859649123,0.00014,0.000609,0.2074533,0.016449,1.33,0.01875,46.1,85.02,184.42,28.46,0.36,1.26,6.95,1.66
9478,Tree,0,1.3,3,1,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.7,102.47,14.6,6.8493150685,1.5609e-07,0.00019,0.1261277,0.009776,1.33,0.01875,0.05,26.35,50957.04,17.41,0.13,0.74,6.91,-1.29
9478,Tree,0,1.3,3,0,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.7,102.47,14.6,6.8493150685,1.5609e-07,0.00019,0.1261277,0.009776,1.33,0.01875,0.05,26.35,50957.04,17.41,0.13,0.74,6.91,-1.29
9478,Tree,0,0.97,2,1,1,1,NA,11,7,5,Bignonaceae,Tabebuia,25.7,102.47,14.6,6.8493150685,1.5609e-07,0.00019,0.1261277,0.009776,1.33,0.01875,0.05,26.35,50957.04,17.41,0.13,0.74,6.91,-1.29
9300,Tree,1,0.41,2,0,0,0,NA,7,9,7,Arecaceae,Mauritiella,27.2,102.07,11.7,8.547008547,-9.835e-05,0.00013,-0.057409,0.005024,1.33,0.01875,-32.29,18.05,-55.89,-7.85,-0.03,0.38,6.87,NA
9300,Tree,1,1.18,3,1,1,1,NA,7,9,7,Arecaceae,Mauritiella,27.2,102.07,11.7,8.547008547,-9.835e-05,0.00013,-0.057409,0.005024,1.33,0.01875,-32.29,18.05,-55.89,-7.85,-0.03,0.38,6.87,NA
9022,Tree,1,1.3,3,0,0,1,19.6,1,15,14,Arecaceae,Mauritiella,27.9,102.47,10.9,9.1743119266,-0.000154,0.000144,0.0401851,0.27204,1.33,0.01875,-50.64,20.12,-39.72,5.51,1.15,20.85,6.86,NA
9022,Tree,1,0.52,2,1,1,1,19.6,1,15,14,Arecaceae,Mauritiella,27.9,102.47,10.9,9.1743119266,-0.000154,0.000144,0.0401851,0.27204,1.33,0.01875,-50.64,20.12,-39.72,5.51,1.15,20.85,6.86,NA
9022,Tree,1,0.52,2,1,1,1,19.6,1,15,14,Arecaceae,Mauritiella,27.9,102.47,10.9,9.1743119266,-0.000154,0.000144,0.0401851,0.27204,1.33,0.01875,-50.64,20.12,-39.72,5.51,1.15,20.85,6.86,NA
9473,Tree,0,1.42,3,1,1,1,NA,11,4,1.6,Cecropiaceae,Cecropia,29,102.08,14.9,6.711409396,-0.000353,0.000144,0.2112398,0.047329,1.33,0.01875,-115.21,20.11,-17.46,28.73,1.05,3.65,6.79,NA
9473,Tree,0,1.1,3,1,1,1,NA,11,4,1.6,Cecropiaceae,Cecropia,29,102.08,14.9,6.711409396,-0.000353,0.000144,0.2112398,0.047329,1.33,0.01875,-115.21,20.11,-17.46,28.73,1.05,3.65,6.79,NA
9217,Tree,0,1.14,3,1,1,1,10.8,6,18,16.3,Euphorbiaceae,Hevea,27.2,102.08,12.5,8,-0.000361,0.000286,-0.450046,0.013881,1.33,0.01875,-118.53,39.71,-33.5,-61.57,-0.65,1.06,6.78,NA
9217,Tree,0,0.63,2,1,1,1,10.8,6,18,16.3,Euphorbiaceae,Hevea,27.2,102.08,12.5,8,-0.000361,0.000286,-0.450046,0.013881,1.33,0.01875,-118.53,39.71,-33.5,-61.57,-0.65,1.06,6.78,NA
9476,Tree,1,1.19,3,1,1,1,NA,11,9.2,4,Arecaceae,Mauritiella,28.8,102.17,12.1,8.2644628099,-0.000677,0.000175,0.03224,0.008307,1.33,0.01875,-221.31,24.45,-11.05,4.39,0.03,0.64,6.66,NA
9476,Tree,1,0.69,2,0,0,1,NA,11,9.2,4,Arecaceae,Mauritiella,28.8,102.17,12.1,8.2644628099,-0.000677,0.000175,0.03224,0.008307,1.33,0.01875,-221.31,24.45,-11.05,4.39,0.03,0.64,6.66,NA
9216,Tree,0,1.17,3,0,1,1,NA,6,16.3,17.1,Bignonaceae,Tabebuia,26.9,101.99,17,5.8823529412,-0.00089,0.000467,-0.215819,0.023994,1.33,0.01875,-292.26,64.71,-22.14,-29.53,-0.54,1.83,6.56,NA
9216,Tree,0,0.55,2,1,1,1,NA,6,16.3,17.1,Bignonaceae,Tabebuia,26.9,101.99,17,5.8823529412,-0.00089,0.000467,-0.215819,0.023994,1.33,0.01875,-292.26,64.71,-22.14,-29.53,-0.54,1.83,6.56,NA
9217,Tree,0,1.14,3,1,1,1,10.8,6,18,16.3,Euphorbiaceae,Hevea,27.2,102.07,12.5,8,-0.000983,0.000788,-0.159108,0.066287,1.33,0.01875,-322.73,109.39,-33.9,-21.77,-1.1,5.06,6.52,NA
9217,Tree,0,0.63,2,1,1,1,10.8,6,18,16.3,Euphorbiaceae,Hevea,27.2,102.07,12.5,8,-0.000983,0.000788,-0.159108,0.066287,1.33,0.01875,-322.73,109.39,-33.9,-21.77,-1.1,5.06,6.52,NA
9114,Tree,0,1.15,3,0,0,1,17.7,4,13,1.5,Sapotaceae,Pouteria,28.4,102.09,10.5,9.5238095238,-0.001238,0.000399,1.3591544,0.187789,1.33,0.01875,-404.91,55.62,-13.74,185.22,26.75,14.44,6.39,NA
9114,Tree,0,0.52,2,1,1,1,17.7,4,13,1.5,Sapotaceae,Pouteria,28.4,102.09,10.5,9.5238095238,-0.001238,0.000399,1.3591544,0.187789,1.33,0.01875,-404.91,55.62,-13.74,185.22,26.75,14.44,6.39,NA
